vocab_id;word_type;german_word;english_translation;pronunciation_ipa;example_de;example_en;category;tags;frequency;level;difficulty;verb_stem;verb_type;past_participle;comparative;superlative;governs_case;usage_notes;cultural_note
V0299;verb;gefallen;to be pleasing to;[ɡəˈfalən];Das Kleid gefällt mir.;I like the dress (lit. The dress is pleasing to me).;Sensory Verbs;opinions;79;12;3;gefall/gefäll;irregular;gefallen;;;;Always takes a dative object. Vowel change a->ä.
V0300;verb;gewinnen;to win;[ɡəˈvɪnən];Unsere Mannschaft hat gewonnen.;Our team won.;Action Verbs;sports,leisure;75;26;3;gewinn;irregular;gewonnen;;;;;
V0301;verb;gratulieren;to congratulate;[ɡʁatuˈliːʁən];Ich gratuliere dir zum Geburtstag.;I congratulate you on your birthday.;Communication Verbs;social,events;74;27;2;gratulier;regular;gratuliert;;;;Takes a dative object.
V0302;verb;heiraten;to marry;[ˈhaɪ̯ˌʁaːtn̩];Sie heiraten im Sommer.;They are getting married in summer.;Action Verbs;social,family;73;11;2;heirat;regular;geheiratet;;;;;
V0303;verb;interessieren;to interest;[ɪntəʁɛˈsiːʁən];Das Thema interessiert mich.;The topic interests me.;Cognitive Verbs;common;78;9;2;interessier;regular;interessiert;;;;Often reflexive: `sich interessieren für` (to be interested in).
V0304;verb;kochen;to cook;[ˈkɔxn̩];Ich koche gern am Wochenende.;I like to cook on the weekend.;Action Verbs;food,home,daily;80;6;2;koch;regular;gekocht;;;;;
V0305;verb;kosten;to cost;[ˈkɔstn̩];Was kostet das?;What does that cost?;Positional Verbs;shopping,finance;82;9;2;kost;regular;gekostet;;;;;
V0306;verb;sich kümmern um;to take care of;[zɪç ˈkʏmɐn ʊm];Ich kümmere mich um die Kinder.;I'm taking care of the children.;Reflexive Verbs;social,work;76;11;2;kümmer;reflexive;gekümmert;;;;The preposition `um` takes an accusative object.
V0307;verb;laufen;to run, to walk;[ˈlaʊ̯fn̩];Er läuft jeden Morgen.;He runs every morning.;Movement Verbs;sports,daily;80;9;3;lauf/läuf;irregular;gelaufen;;;;Vowel change au->äu. Uses `sein` in Perfekt.
V0308;verb;leihen;to lend, to borrow;[ˈlaɪ̯ən];Kannst du mir Geld leihen?;Can you lend me money?;Action Verbs;finance,social;74;9;3;leih;irregular;geliehen;;;;;
V0309;verb;malen;to paint;[ˈmaːlən];Sie malt ein schönes Bild.;She is painting a beautiful picture.;Action Verbs;arts,leisure;70;23;2;mal;regular;gemalt;;;;;
V0310;verb;meinen;to mean, to think (opinion);[ˈmaɪ̯nən];Was meinst du?;What do you mean/think?;Cognitive Verbs;communication;78;15;2;mein;regular;gemeint;;;;;
V0311;verb;packen;to pack;[ˈpakn̩];Ich muss meinen Koffer packen.;I have to pack my suitcase.;Action Verbs;travel;75;20;2;pack;regular;gepackt;;;;;
V0312;verb;parken;to park;[ˈpaʁkn̩];Hier kann man nicht parken.;You can't park here.;Action Verbs;transport,daily;74;18;2;park;regular;geparkt;;;;;
V0313;verb;passen;to fit, to suit;[ˈpasn̩];Die Hose passt mir nicht.;The pants don't fit me.;Positional Verbs;shopping,clothing;77;9;2;pass;regular;gepasst;;;;Takes a dative object.
V0314;verb;probieren;to try, to taste;[pʁoˈbiːʁən];Möchtest du mal probieren?;Would you like to try some?;Action Verbs;food,shopping;76;6;2;probier;regular;probiert;;;;`anprobieren` is used for clothes.
V0315;verb;putzen;to clean;[ˈpʊt͡sn̩];Ich putze das Badezimmer.;I'm cleaning the bathroom.;Action Verbs;home,daily;75;5;2;putz;regular;geputzt;;;;`Zähne putzen` means to brush teeth.
V0316;verb;rauchen;to smoke;[ˈʁaʊ̯xn̩];Rauchen ist ungesund.;Smoking is unhealthy.;Action Verbs;health;74;18;2;rauch;regular;geraucht;;;;;
V0317;verb;regnen;to rain;[ˈʁeːɡnən];Es regnet schon den ganzen Tag.;It's been raining all day.;Weather Verbs;weather;78;22;2;regn;regular;geregnet;;;;Always used with `es`.
V0318;verb;reisen;to travel;[ˈʁaɪ̯zn̩];Ich reise gern.;I like to travel.;Movement Verbs;travel,leisure;77;20;2;reis;regular;gereist;;;;Uses `sein` in Perfekt.
V0319;verb;reservieren;to reserve;[ʁezɛʁˈviːʁən];Ich möchte einen Tisch reservieren.;I would like to reserve a table.;Action Verbs;food,travel;76;22;2;reservier;regular;reserviert;;;;;
V0320;verb;schaffen;to manage, to create;[ˈʃafn̩];Wir schaffen das!;We can do it!;Action Verbs;work,social;75;16;3;schaff;irregular;geschafft;;;;Can be regular or irregular with different meanings. A1 focus is on regular 'geschafft' (managed).
V0321;verb;scheinen;to shine, to seem;[ˈʃaɪ̯nən];Die Sonne scheint.;The sun is shining.;Sensory Verbs;weather,state;74;22;3;schein;irregular;geschienen;;;;;
V0322;verb;schenken;to give as a gift;[ˈʃɛŋkən];Ich schenke meiner Mutter Blumen.;I'm giving my mother flowers as a gift.;Action Verbs;social,events;73;27;2;schenk;regular;geschenkt;;;;Takes a dative object (the receiver).
V0323;verb;schicken;to send;[ˈʃɪkən];Ich schicke dir eine Nachricht.;I'll send you a message.;Action Verbs;communication;78;16;2;schick;regular;geschickt;;;;;
V0324;verb;schlafen;to sleep;[ˈʃlaːfn̩];Ich schlafe normalerweise 8 Stunden.;I normally sleep 8 hours.;Action Verbs;daily,health;80;9;3;schlaf/schläf;irregular;geschlafen;;;;Vowel change a->ä.
V0325;verb;schmecken;to taste;[ˈʃmɛkən];Die Suppe schmeckt gut.;The soup tastes good.;Sensory Verbs;food;79;12;2;schmeck;regular;geschmeckt;;;;Takes a dative object: `Es schmeckt mir`.
V0326;verb;schneien;to snow;[ˈʃnaɪ̯ən];Morgen soll es schneien.;It is supposed to snow tomorrow.;Weather Verbs;weather;70;22;2;schnei;regular;geschneit;;;;Always used with `es`.
V0327;verb;schwimmen;to swim;[ˈʃvɪmən];Ich kann gut schwimmen.;I can swim well.;Movement Verbs;sports,leisure;75;25;3;schwimm;irregular;geschwommen;;;;Uses `sein` in Perfekt.
V0328;verb;spazieren gehen;to go for a walk;[ʃpaˈt͡siːɐ̯n ˌɡeːən];Wir gehen im Park spazieren.;We are going for a walk in the park.;Separable Verbs;leisure,daily;78;22;3;geh...spazieren;separable;spazieren gegangen;;;;`spazieren` acts like a prefix here.
V0329;verb;spülen;to wash, to rinse;[ˈʃpyːlən];Ich muss das Geschirr spülen.;I have to wash the dishes.;Action Verbs;home,daily;70;6;2;spül;regular;gespült;;;;;
V0330;verb;stimmen;to be correct, to vote;[ˈʃtɪmən];Das stimmt.;That's correct.;Core Verbs;spoken,communication;80;8;2;stimm;regular;gestimmt;;;;`Stimmt so` is a common way to say 'keep the change'.
V0331;verb;stören;to disturb, to bother;[ˈʃtøːʁən];Störe ich?;Am I disturbing you?;Action Verbs;social;72;1;2;stör;regular;gestört;;;;;
V0332;verb;studieren;to study (at university);[ʃtuˈdiːʁən];Was studierst du?;What do you study?;Action Verbs;learning,work;78;9;2;studier;regular;studiert;;;;;
V0333;verb;suchen;to search for;[ˈzuːxn̩];Ich suche meine Schlüssel.;I'm searching for my keys.;Action Verbs;daily;82;8;2;such;regular;gesucht;;;;;
V0334;verb;teilen;to share;[ˈtaɪ̯lən];Wir können die Pizza teilen.;We can share the pizza.;Action Verbs;social,food;75;6;2;teil;regular;geteilt;;;;;
V0335;verb;tragen;to wear, to carry;[ˈtʁaːɡn̩];Sie trägt ein rotes Kleid.;She is wearing a red dress.;Action Verbs;clothing,daily;78;9;3;trag/träg;irregular;getragen;;;;Vowel change a->ä.
V0336;verb;sich treffen;to meet each other;[zɪç ˈtʁɛfn̩];Wo treffen wir uns?;Where do we meet?;Reflexive Verbs;social,daily;80;28;3;treff/triff;reflexive;getroffen;;;;Vowel change e->i.
V0337;verb;tun;to do;[tuːn];Was kann ich für Sie tun?;What can I do for you?;Action Verbs;general;76;8;3;tu;irregular;getan;;;;Often used in fixed phrases like `leid tun` (to be sorry) or `weh tun` (to hurt).
V0338;verb;verdienen;to earn, to deserve;[fɛɐ̯ˈdiːnən];Er verdient viel Geld.;He earns a lot of money.;Action Verbs;work,finance;74;16;2;verdien;regular;verdient;;;;;
V0339;verb;vereinbaren;to arrange, to agree upon;[fɛɐ̯ˈʔaɪ̯nbaːʁən];Wir müssen einen Termin vereinbaren.;We have to arrange an appointment.;Action Verbs;work,social;70;16;2;vereinbar;regular;vereinbart;;;;;
V0340;verb;vorbereiten;to prepare;[ˈfoːɐ̯bəˌʁaɪ̯tn̩];Ich muss mich auf die Prüfung vorbereiten.;I have to prepare for the exam.;Separable Verbs;work,learning;73;14;2;bereit...vor;separable;vorbereitet;;;;Often reflexive: `sich vorbereiten`.
V0341;verb;vorschlagen;to suggest;[ˈfoːɐ̯ˌʃlaːɡn̩];Was schlägst du vor?;What do you suggest?;Separable Verbs;communication,social;72;28;3;schlag...vor;separable;vorgeschlagen;;;;Vowel change a->ä.
V0342;verb;sich vorstellen;to introduce oneself;[zɪç ˈfoːɐ̯ˌʃtɛlən];Darf ich mich vorstellen?;May I introduce myself?;Reflexive Verbs;social,introduction;78;1;2;stell...vor;reflexive;vorgestellt;;;;Also means `to imagine`.
V0343;verb;wachsen;to grow;[ˈvaksn̩];Die Kinder wachsen so schnell.;The children grow so fast.;Action Verbs;nature,life;70;17;3;wachs/wächs;irregular;gewachsen;;;;Vowel change a->ä. Uses `sein` in Perfekt.
V0344;verb;wandern;to hike;[ˈvandɐn];Am Wochenende gehen wir wandern.;We go hiking on the weekend.;Movement Verbs;leisure,sports;74;25;2;wander;regular;gewandert;;;;Uses `sein` in Perfekt.
V0345;verb;wiederholen;to repeat;[viːdɐˈhoːlən];Können Sie das bitte wiederholen?;Can you please repeat that?;Communication Verbs;learning;79;1;2;wiederhol;regular;wiederholt;;;;Note: This is an inseparable verb.
V0346;verb;zahlen;to pay;[ˈt͡saːlən];Ich zahle bar.;I'm paying cash.;Action Verbs;shopping,finance;80;22;2;zahl;regular;gezahlt;;;;;
V0347;verb;zeichnen;to draw;[ˈt͡saɪ̯çnən];Sie kann sehr gut zeichnen.;She can draw very well.;Action Verbs;arts,leisure;70;23;2;zeichn;regular;gezeichnet;;;;;
V0348;adverb;danke;thanks;[ˈdaŋkə];Danke für die Hilfe.;Thanks for the help.;Particles;polite,common;95;1;1;;;;;;;
V0349;adverb;bitte;please;[ˈbɪtə];Eine Tasse Kaffee, bitte.;A cup of coffee, please.;Particles;polite,common;95;1;1;;;;;;;Also means 'you're welcome'.
V0350;adverb;genau;exactly;[ɡəˈnaʊ̯];Genau! Das ist die Antwort.;Exactly! That is the answer.;Particles;spoken,agreement;85;8;1;;;;;;;Used to show agreement.
V0351;adjective;lang;long;[laŋ];Der Film war zu lang.;The movie was too long.;Adjectives (Size);common;80;26;1;;;;länger;am längsten;;
V0352;adjective;kurz;short;[kʊʁt͡s];Ich schreibe eine kurze Nachricht.;I'm writing a short message.;Adjectives (Size);common;79;29;1;;;;kürzer;am kürzesten;;
V0353;adverb;davor;before that;[daˈfoːɐ̯];Wir gehen essen und davor trinken wir etwas.;We're going to eat, and before that we'll drink something.;Adverbs (Time);linking;70;15;2;;;;;;;
V0354;adverb;danach;after that;[daˈnaːx];Was machen wir danach?;What are we doing after that?;Adverbs (Time);linking;71;15;2;;;;;;;
V0355;adverb;deswegen;because of that, therefore;[ˈdɛsˌveːɡn̩];Ich bin müde, deswegen gehe ich ins Bett.;I'm tired, that's why I'm going to bed.;Adverbs (Causal);grammar;72;21;2;;;;;;;Inverts subject and verb: `deswegen gehe ich...`
V0356;adverb;man;one, you (general);[man];In Deutschland isst man viel Brot.;In Germany, one eats a lot of bread.;Pronouns (Indefinite);common,spoken;85;5;1;;;;;;;Indefinite pronoun, always third-person singular.
V0357;adjective;ganz;whole, quite;[ɡant͡s];Ich habe den ganzen Tag gewartet.;I waited the whole day.;Adjectives (Quantity);common;80;12;1;;;;;;;
V0358;adjective;halb;half;[halp];Es ist halb vier.;It's half past three.;Adjectives (Quantity);common,time;80;10;1;;;;;;;
V0359;adjective;beide;both;[ˈbaɪ̯də];Wir sind beide müde.;We are both tired.;Adjectives (Quantity);common;79;12;1;;;;;;;
V0360;adjective;einige;some, a few;[ˈaɪ̯nɪɡə];Ich habe einige Fragen.;I have a few questions.;Adjectives (Quantity);common;78;15;1;;;;;;;
V0361;adjective;wenige;few;[ˈveːnɪɡə];Nur wenige Leute sind gekommen.;Only a few people came.;Adjectives (Quantity);common;77;15;1;;;;weniger;am wenigsten;;
V0362;adverb;so;so, such, this way;[zoː];Warum bist du so traurig?;Why are you so sad?;Adverbs (Degree);common;90;11;1;;;;;;;
V0363;adverb;dann;then, next;[dan];Erst die Arbeit, dann das Vergnügen.;First the work, then the pleasure.;Adverbs (Time);common;89;5;1;;;;;;;
V0364;adverb;da;there, here, since;[daː];Ich bin schon da.;I am already here.;Adverbs (Place/Time);common;88;5;1;;;;;;;Can also be a conjunction meaning 'since/because'.
V0365;verb;abfahren;to depart;[ˈapˌfaːʁən];Der Zug fährt um 8 Uhr ab.;The train departs at 8 o'clock.;Separable Verbs;travel;75;7;3;fahr...ab;separable;abgefahren;;;;Uses `sein` in Perfekt. Vowel change a->ä.
V0366;verb;ankommen;to arrive;[ˈanˌkɔmən];Wann kommt der Bus an?;When does the bus arrive?;Separable Verbs;travel;76;7;3;komm...an;separable;angekommen;;;;Uses `sein` in Perfekt.
V0367;verb;einsteigen;to get on, to board;[ˈaɪ̯nˌʃtaɪ̯ɡn̩];Bitte schnell einsteigen!;Please board quickly!;Separable Verbs;travel,transport;77;7;3;steig...ein;separable;eingestiegen;;;;Uses `sein` in Perfekt.
V0368;verb;aussteigen;to get off, to alight;[ˈaʊ̯sˌʃtaɪ̯ɡn̩];Wir müssen hier aussteigen.;We have to get off here.;Separable Verbs;travel,transport;78;7;3;steig...aus;separable;ausgestiegen;;;;Uses `sein` in Perfekt.
V0369;verb;umsteigen;to change (trains, etc.);[ˈʊmˌʃtaɪ̯ɡn̩];In München müssen wir umsteigen.;We have to change in Munich.;Separable Verbs;travel,transport;79;7;3;steig...um;separable;umgestiegen;;;;Uses `sein` in Perfekt.
V0370;verb;ändern;to change, to alter;[ˈɛndɐn];Ich möchte meinen Termin ändern.;I would like to change my appointment.;Action Verbs;general;75;16;2;änder;regular;geändert;;;;;
V0371;verb;bauen;to build;[ˈbaʊ̯ən];Sie bauen ein neues Haus.;They are building a new house.;Action Verbs;work,home;74;5;2;bau;regular;gebaut;;;;;
V0372;verb;bedeuten;to mean, signify;[bəˈdɔɪ̯tn̩];Was bedeutet dieses Wort?;What does this word mean?;Cognitive Verbs;learning,communication;78;2;2;bedeut;regular;bedeutet;;;;;
V0373;verb;benutzen;to use;[bəˈnʊt͡sn̩];Welches Shampoo benutzt du?;Which shampoo do you use?;Action Verbs;daily;77;5;2;benutz;regular;benutzt;;;;;
V0374;verb;berichten;to report;[bəˈʁɪçtn̩];Die Zeitung berichtet über den Unfall.;The newspaper is reporting about the accident.;Communication Verbs;media,work;70;15;2;bericht;regular;berichtet;;;;;
V0375;verb;beschreiben;to describe;[bəˈʃʁaɪ̯bən];Kannst du das Bild beschreiben?;Can you describe the picture?;Communication Verbs;general;76;23;3;beschreib;irregular;beschrieben;;;;;
V0376;verb;bestehen;to pass (an exam), consist of;[bəˈʃteːən];Ich habe die Prüfung bestanden.;I passed the exam.;Action Verbs;learning;75;9;3;besteh;irregular;bestanden;;;;;
V0377;verb;besuchen;to visit;[bəˈzuːxn̩];Ich besuche meine Tante.;I am visiting my aunt.;Action Verbs;social;85;15;2;besuch;regular;besucht;;;;;
V0378;verb;brauchen;to need;[ˈbʁaʊ̯xən];Ich brauche deine Hilfe.;I need your help.;Action Verbs;daily;86;8;2;brauch;regular;gebraucht;;;;;
V0379;verb;dauern;to last, to take (time);[ˈdaʊ̯ɐn];Der Flug dauert 10 Stunden.;The flight takes 10 hours.;Positional Verbs;time;78;10;2;dauer;regular;gedauert;;;;;
V0380;verb;dienen;to serve;[ˈdiːnən];Womit kann ich dienen?;How can I be of service?;Action Verbs;formal;65;1;2;dien;regular;gedient;;;;;
V0381;verb;diskutieren;to discuss;[dɪskuˈtiːʁən];Wir diskutieren über Politik.;We are discussing politics.;Communication Verbs;social,work;74;15;2;diskutier;regular;diskutiert;;;;;
V0382;verb;einfallen;to occur to someone;[ˈaɪ̯nˌfalən];Mir fällt sein Name nicht ein.;His name doesn't occur to me.;Separable Verbs;cognitive;70;15;3;fall...ein;separable;eingefallen;;;;Takes a dative object. Uses `sein` in Perfekt.
V0383;verb;erhalten;to receive;[ɛɐ̯ˈhaltn̩];Sie haben eine E-Mail erhalten.;You have received an e-mail.;Action Verbs;formal,work;73;16;3;erhalt/erhält;irregular;erhalten;;;;More formal than `bekommen`.
V0384;verb;erinnern (sich);to remember;[ɛɐ̯ˈʔɪnɐn];Ich erinnere mich nicht.;I don't remember.;Reflexive Verbs;cognitive;75;15;2;erinner;reflexive;erinnert;;;;`sich erinnern an` + Accusative.
V0385;verb;erkennen;to recognize;[ɛɐ̯ˈkɛnən];Ich habe dich nicht erkannt.;I didn't recognize you.;Cognitive Verbs;social;74;15;3;erkenn;irregular;erkannt;;;;;
V0386;verb;erreichen;to reach, to achieve;[ɛɐ̯ˈʁaɪ̯çn̩];Wir haben unser Ziel erreicht.;We have reached our goal.;Action Verbs;general,work;73;25;2;erreich;regular;erreicht;;;;;
V0387;verb;erwarten;to expect;[ɛɐ̯ˈvaʁtn̩];Was erwartest du?;What do you expect?;Cognitive Verbs;social,work;74;16;2;erwart;regular;erwartet;;;;;
V0388;verb;erzählen;to tell, to narrate;[ɛɐ̯ˈt͡sɛːlən];Er erzählt einen Witz.;He is telling a joke.;Communication Verbs;social;83;15;2;erzähl;regular;erzählt;;;;;
V0389;verb;fehlen;to be missing;[ˈfeːlən];Ein Knopf fehlt an meinem Hemd.;A button is missing from my shirt.;Positional Verbs;general;76;9;2;fehl;regular;gefehlt;;;;;
V0390;verb;folgen;to follow;[ˈfɔlɡn̩];Folgen Sie mir, bitte.;Follow me, please.;Movement Verbs;directions;75;28;2;folg;regular;gefolgt;;;;Takes a dative object. Uses `sein` in Perfekt.
V0391;verb;frieren;to be freezing cold;[ˈfʁiːʁən];Ich friere.;I am freezing.;Sensory Verbs;weather;70;22;3;frier;irregular;gefroren;;;;;
V0392;verb;gefallen;to be pleasing to;[ɡəˈfalən];Mir gefällt dein neues Kleid.;I like your new dress.;Sensory Verbs;opinions;79;12;3;gefall/gefäll;irregular;gefallen;;;;Takes a dative object. Vowel change a->ä.
V0393;verb;gehören;to belong to;[ɡəˈhøːʁən];Wem gehört dieser Stift?;Who does this pen belong to?;Positional Verbs;possession;77;12;2;gehör;regular;gehört;;;;Takes a dative object.
V0394;verb;genießen;to enjoy;[ɡəˈniːsn̩];Ich genieße die Sonne.;I am enjoying the sun.;Sensory Verbs;leisure,feelings;76;22;3;genieß;irregular;genossen;;;;;
V0395;verb;glauben;to believe;[ˈɡlaʊ̯bən];Ich glaube, dass es regnen wird.;I believe that it will rain.;Cognitive Verbs;opinions;80;15;2;glaub;regular;geglaubt;;;;;
V0396;verb;hoffen;to hope;[ˈhɔfn̩];Ich hoffe, du kommst bald.;I hope you come soon.;Cognitive Verbs;social;79;15;2;hoff;regular;gehofft;;;;;
V0397;verb;holen;to get, to fetch;[ˈhoːlən];Ich hole die Getränke.;I'll get the drinks.;Action Verbs;daily;78;6;2;hol;regular;geholt;;;;;
V0398;verb;kennenlernen;to get to know;[ˈkɛnənˌlɛʁnən];Ich möchte dich besser kennenlernen.;I would like to get to know you better.;Separable Verbs;social;77;11;2;lern...kennen;separable;kennengelernt;;;;;
V0399;verb;klingen;to sound;[ˈklɪŋən];Das klingt gut!;That sounds good!;Sensory Verbs;opinions;76;15;3;kling;irregular;geklungen;;;;;
V0400;verb;lassen;to let, to leave;[ˈlasn̩];Lass mich in Ruhe!;Leave me in peace!;Action Verbs;general;75;19;3;lass/läss;irregular;gelassen;;;;Vowel change a->ä.
V0401;verb;leihen;to lend, borrow;[ˈlaɪ̯ən];Kannst du mir Geld leihen?;Can you lend me money?;Action Verbs;finance,social;74;9;3;leih;irregular;geliehen;;;;;
V0402;verb;lieben;to love;[ˈliːbən];Ich liebe dich.;I love you.;Cognitive Verbs;feelings;84;11;2;lieb;regular;geliebt;;;;;
V0403;verb;liefern;to deliver;[ˈliːfɐn];Die Pizza wird in 30 Minuten geliefert.;The pizza will be delivered in 30 minutes.;Action Verbs;shopping;73;22;2;liefer;regular;geliefert;;;;;
V0404;verb;lügen;to lie (tell a falsehood);[ˈlyːɡn̩];Lüg mich nicht an!;Don't lie to me!;Communication Verbs;negative,social;72;11;3;lüg;irregular;gelogen;;;;;
V0405;verb;meinen;to mean, think;[ˈmaɪ̯nən];Ich meine, das ist eine gute Idee.;I think that's a good idea.;Cognitive Verbs;opinions;78;15;2;mein;regular;gemeint;;;;;
V0406;verb;merken;to notice, to realize;[ˈmɛʁkən];Ich habe nichts gemerkt.;I didn't notice anything.;Cognitive Verbs;general;71;15;2;merk;regular;gemerkt;;;;;
V0407;verb;mitbringen;to bring along;[ˈmɪtˌbʁɪŋən];Soll ich etwas mitbringen?;Should I bring something along?;Separable Verbs;social;77;14;3;bring...mit;separable;mitgebracht;;;;;
V0408;verb;mitnehmen;to take along/with;[ˈmɪtˌneːmən];Ich nehme einen Regenschirm mit.;I'm taking an umbrella with me.;Separable Verbs;daily;76;14;3;nehm...mit;separable;mitgenommen;;;;;
V0409;verb;organisieren;to organize;[ɔʁɡaniˈziːʁən];Wir müssen die Party organisieren.;We have to organize the party.;Action Verbs;work,social;75;27;2;organisier;regular;organisiert;;;;;
V0410;verb;planen;to plan;[ˈplaːnən];Was planst du für das Wochenende?;What are you planning for the weekend?;Action Verbs;work,leisure;74;29;2;plan;regular;geplant;;;;;
V0411;verb;präsentieren;to present;[pʁɛzɛnˈtiːʁən];Er präsentiert die Ergebnisse.;He is presenting the results.;Communication Verbs;work;73;16;2;präsentier;regular;präsentiert;;;;;
V0412;verb;raten;to guess, to advise;[ˈʁaːtn̩];Ich rate dir, vorsichtig zu sein.;I advise you to be careful.;Cognitive Verbs;social;72;13;3;rat/rät;irregular;geraten;;;;Vowel change a->ä.
V0413;verb;reagieren;to react;[ʁeaˈɡiːʁən];Er hat nicht reagiert.;He didn't react.;Action Verbs;social;71;25;2;reagier;regular;reagiert;;;;;
V0414;verb;reden;to talk, to speak;[ˈʁeːdn̩];Wir müssen reden.;We need to talk.;Communication Verbs;social;77;1;2;red;regular;geredet;;;;;
V0415;verb;riechen;to smell;[ˈʁiːçn̩];Das riecht gut!;That smells good!;Sensory Verbs;food,general;76;6;3;riech;irregular;gerochen;;;;;
V0416;verb;rufen;to call, to shout;[ˈʁuːfn̩];Ruf die Polizei!;Call the police!;Communication Verbs;general;75;28;3;ruf;irregular;gerufen;;;;For calling out, not for phones (`anrufen`).
V0417;verb;sammeln;to collect, to gather;[ˈzamln̩];Ich sammle Briefmarken.;I collect stamps.;Action Verbs;leisure,hobby;70;26;2;sammel;regular;gesammelt;;;;;
V0418;verb;schaffen;to manage, achieve;[ˈʃafn̩];Du schaffst das!;You can do it!;Action Verbs;general;75;16;2;schaff;regular;geschafft;;;;;
V0419;verb;schauen;to look, to watch;[ˈʃaʊ̯ən];Schau mal hier!;Look here!;Sensory Verbs;daily;78;1;2;schau;regular;geschaut;;;;Often interchangeable with `sehen`.
V0420;verb;scheinen;to seem, to shine;[ˈʃaɪ̯nən];Die Sonne scheint.;The sun is shining.;Positional Verbs;weather,state;74;22;3;schein;irregular;geschienen;;;;;
V0421;verb;schlagen;to hit, to beat;[ˈʃlaːɡn̩];Mein Herz schlägt schnell.;My heart beats fast.;Action Verbs;general,sports;73;12;3;schlag/schläg;irregular;geschlagen;;;;Vowel change a->ä.
V0422;verb;senden;to send;[ˈzɛndn̩];Ich sende Ihnen die Dokumente.;I am sending you the documents.;Action Verbs;work,communication;72;16;3;send;irregular;gesandt/gesendet;;;;Both past participles are used.
V0423;verb;sparen;to save (money, time);[ˈʃpaːʁən];Ich spare für ein neues Auto.;I'm saving for a new car.;Action Verbs;finance;71;9;2;spar;regular;gespart;;;;;
V0424;verb;stimmen;to be correct;[ˈʃtɪmən];Ja, das stimmt.;Yes, that's correct.;Core Verbs;spoken;80;8;2;stimm;regular;gestimmt;;;;;
V0425;verb;streiten;to argue;[ˈʃtʁaɪ̯tn̩];Die Kinder streiten sich oft.;The children often argue.;Communication Verbs;social;70;11;3;streit;irregular;gestritten;;;;;
V0426;verb;teilnehmen;to participate;[ˈtaɪ̯lˌneːmən];Möchtest du am Wettbewerb teilnehmen?;Do you want to participate in the competition?;Separable Verbs;social,events;69;26;3;nehm...teil;separable;teilgenommen;;;;;
V0427;verb;töten;to kill;[ˈtøːtn̩];Die Spinne wurde getötet.;The spider was killed.;Action Verbs;negative;68;25;2;töt;regular;getötet;;;;;
V0428;verb;träumen;to dream;[ˈtʁɔɪ̯mən];Ich träume von einem Urlaub.;I'm dreaming of a vacation.;Cognitive Verbs;feelings;73;25;2;träum;regular;geträumt;;;;Used with `von` + Dative.
V0429;verb;trennen;to separate;[ˈtʁɛnən];Wir zahlen getrennt.;We're paying separately.;Action Verbs;general;72;22;2;trenn;regular;getrennt;;;;;
V0430;verb;trocknen;to dry;[ˈtʁɔknən];Die Sonne trocknet die Wäsche.;The sun is drying the laundry.;Action Verbs;daily;71;22;2;trockn;regular;getrocknet;;;;;
V0431;verb;überlegen;to consider, think over;[yːbɐˈleːɡn̩];Ich muss mir das überlegen.;I have to think it over.;Cognitive Verbs;decision;70;25;2;überleg;regular;überlegt;;;;Inseparable prefix `über-`.
V0432;verb;übernachten;to stay overnight;[yːbɐˈnaxtn̩];Wir übernachten im Hotel.;We are staying overnight at the hotel.;Action Verbs;travel;75;29;2;übernacht;regular;übernachtet;;;;Inseparable prefix `über-`.
V0433;verb;überprüfen;to check, to review;[yːbɐˈpʁyːfn̩];Bitte überprüfen Sie Ihre Angaben.;Please check your details.;Action Verbs;work,formal;74;16;2;überprüf;regular;überprüft;;;;;
V0434;verb;übersetzen;to translate;[yːbɐˈzɛt͡sn̩];Kannst du diesen Satz übersetzen?;Can you translate this sentence?;Communication Verbs;learning;77;2;2;übersetz;regular;übersetzt;;;;Inseparable prefix `über-`.
V0435;verb;überweisen;to transfer (money);[yːbɐˈvaɪ̯zn̩];Ich überweise dir das Geld morgen.;I'll transfer the money to you tomorrow.;Action Verbs;finance;73;9;3;überweis;irregular;überwiesen;;;;;
V0436;verb;umbuchen;to rebook;[ˈʊmˌbuːxn̩];Ich möchte meinen Flug umbuchen.;I would like to rebook my flight.;Separable Verbs;travel;72;20;2;buch...um;separable;umgebucht;;;;;
V0437;verb;umziehen;to move (house);[ˈʊmˌt͡siːən];Nächsten Monat ziehen wir um.;We are moving next month.;Separable Verbs;home;76;5;3;zieh...um;separable;umgezogen;;;;Uses `sein` in Perfekt.
V0438;verb;sich unterhalten;to chat, to converse;[zɪç ʊntɐˈhaltn̩];Wir haben uns lange unterhalten.;We chatted for a long time.;Reflexive Verbs;social;75;15;3;unterhalt/unterhält;reflexive;unterhalten;;;;Vowel change a->ä.
V0439;verb;unterschreiben;to sign;[ʊntɐˈʃʁaɪ̯bən];Bitte unterschreiben Sie hier.;Please sign here.;Action Verbs;work,formal;74;16;3;unterschreib;irregular;unterschrieben;;;;;
V0440;verb;verändern;to change, alter;[fɛɐ̯ˈʔɛndɐn];Er hat sich sehr verändert.;He has changed a lot.;Action Verbs;general;73;25;2;veränder;regular;verändert;;;;Often reflexive.
